BlockLot,Height_Ft,Area_1000,Env_1000_Area_Height,Bldg_SqFt_1000,Res_Dummy,Historic,SDB_2016_5Plus,zp_OfficeComm,zp_DRMulti_RTO,zp_FBDMulti_RTO,zp_PDRInd,zp_Public,zp_Redev,zp_RH2,zp_RH3_RM1,DIST_SBayshore,DIST_BernalHts,DIST_Scentral,DIST_Central,DIST_BuenaVista,DIST_Northeast,DIST_WestAddition,DIST_SOMA,DIST_InnerSunset,DIST_Richmond,DIST_Ingleside,DIST_OuterSunset,DIST_Marina,DIST_Mission,SDB_2016_5Plus_EnvFull,Zoning_DR_EnvFull,fzp_expected_units_low,fzp_expected_units_high
1073023,40,2.2,8.6,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.003287576109562174,0.006860767627982374
7531070,40,5.0,20.1,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.040352570383260664,0.08402411306339076
0474012,40,3.1,12.4,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.02242885599197774,0.04671516305321058
0149034,40,21.92307761561794,87.69231046247177,43.438,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87.69231046247177,0,0.23166352533592033,0.4828475079840044
6925005,40,5.0,20.1,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.019857638805751154,0.04140619991292024
3507A001,150,24.546038422272137,368.19057633408204,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3.447746176461991,7.1070026458906
4973001,40,2.49999812341202,9.99999249364808,0.827,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99999249364808,0,0.0003508549487484775,0.0007325560077035809
3702048A,120,6.150206627953832,73.80247953544598,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.80247953544598,0,2.145137549885079,4.391821018054112
0860105,50,1.3,6.7,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0033843570179378046,0.007061553219625261
4044031,68,14.760739472491641,100.37302841294317,1.49,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.37302841294316,0,2.5034271034301545,5.139752196312883
1822039,85,2.5,21.2,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.010587823836156914,0.02209195516078722
7221008,40,5.0,20.0,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.019735768445483345,0.04115214650340959
1544026,40,2.6,10.6,6.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.6,0.0,0.015312375612305716,0.03194070387942266
2442019A,40,3.0,12.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005561759819558114,0.011605423322449801
5889009,40,2.4594458348936357,9.837783339574543,0.862,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.837783339574544,0,0.00026918853548273835,0.0005620462318444955
6309122,40,19.340680689885303,77.36272275954121,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.36272275954121,0,0.005318609110077745,0.01110456319804136
1385044,40,5.3,21.4,7.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.00820929965011175,0.017131769034867413
3788074,65,16.814752626734183,109.2958920737722,1.968,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109.2958920737722,0,0.447597516403873,0.931998780045876
3518046,45,8.500009817015124,38.25004417656806,0.496,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.25004417656806,0,0.31522205995821156,0.6545329905821048
3557064,40,26.3,105.1,30.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105.1,0.0,0.8520268000975157,1.7693245581088757
2656044,40,2.8,11.3,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02248615800040343,0.04682291826310364
0304024,130,29.46091919856074,382.99194958128965,66.645,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.9919495812897,0,1.795673572585976,3.737503961078049
3514045,85,43.14663954876339,366.7464361644888,0.795,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.7464361644888,0,4.164166054745515,8.628411042721357
3800006,68,95.28031309891995,647.9061290726556,0.545,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,647.9061290726556,0,26.540401674038435,53.89790652378983
3727010,55,4.4999998750949635,24.7499993130223,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7499993130223,0,0.4953365248906803,1.0203741718787416
1666003,40,2.7,10.7,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004099278798740958,0.008554681726763337
5554005,40,1.7499983767020135,6.999993506808055,0.95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.149508058386737e-05,0.00010751890830587433
6281019,40,2.478880305011982,9.915521220047928,1.412,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.915521220047928,0,0.0002710026824871277,0.0005658340518397111
5980007,40,3.0000141478067937,12.000056591227175,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.000056591227176,0,0.000430200610672972,0.0008982227019329539
4100061,40,2.506918139829738,10.027672559318953,1.284,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.027672559318953,0,0.0018747545451361504,0.0039139325332664615
0253A001,65,31.66230876060347,205.80500694392254,218.848,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,205.80500694392256,0,0.40715224790908283,0.8489906562900009
2067002,40,3.0,11.9,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005510232735861193,0.01149791137528886
5676024,40,2.5037248996725303,10.014899598690121,2.699,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.01489959869012,0,0.0003673360738307232,0.0007669664077960985
3789518,200,82.96639671698406,1659.3279343396814,406.074,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3.6643449571784545,7.627986307075007
3605068,40,2.9,11.4,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02268628204167124,0.047239630069230716
1272005,65,5.0,32.5,13.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01675260410887751,0.034954272133464304
2806040,40,2.9,11.4,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.022696694415338357,0.04726125274327868
1671005,40,3.0,12.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004611635142802644,0.00962388961459577
0525019,85,2.4,20.7,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0340316110063658,0.07089751731827533
0620009,85,4.2,35.4,8.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.058240819977598744,0.12133198379914936
4700081,40,118.85097457776746,475.40389831106984,53.026,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475.40389831106984,0,1.9977976682818777,4.1595648126930795
6951008A,40,3.000070883664535,12.00028353465814,1.08,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.00028353465814,0,0.0003292087313377274,0.0006873640358559404
1266008,40,2.3,9.1,2.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.1,0.0,0.04314086198444689,0.08978996976609033
7549009,40,2.8,11.4,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.022701223021120494,0.047270656976552694
0060026,84,50.18765790728329,421.5763264211796,226.291,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,421.5763264211796,0,0.9858940075433299,2.0552805181596656
5618036,40,1.7078420264069134,6.831368105627654,1.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.0230968249465236e-05,0.00010487951147180406
2614098,40,2.3,9.0,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.004488411818752727,0.009365275690163221
2364052,40,3.0,12.0,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005532432515770524,0.011544266136625179
1934037,40,3.0,12.1,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.015137703753585594,0.0315530757818947
5740006,40,1.7500025229655711,7.0000100918622845,1.057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.1482532512138185e-05,0.000107492708885919
0304006,130,3.426654964899077,44.546514543688005,15.925,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.546514543688005,0,0.5425390421307196,1.1235487249207625
5965043,40,5.910603762438824,23.642415049755297,1.435,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.642415049755297,0,0.0006589036601491999,0.0013757428138106882
2151046,40,3.0,12.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005563038438342587,0.011608089658725217
6396037,40,2.51406072209635,10.0562428883854,1.71,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0562428883854,0,0.00027471553686389343,0.0005735862290475256
2891012,40,3.2,12.7,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.015920410753186353,0.0331844381420714
3732272,85,55.924767996030276,475.36052796625734,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,475.36052796625734,0,16.059978502412577,32.77468486261007
0151097,40,1.3499795354078128,5.399918141631251,2.504,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.00019612863701525728,0.00040948966974312643
1043031,40,3.9,15.5,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.005989950868881184,0.012500220714749804
1718013,40,3.6,14.5,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.006742054700653909,0.014068252196307505
3589120,65,13.741609754655173,89.32046340525862,8.677,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.32046340525862,0,0.7897185553333953,1.6391228014792523
2607263,40,7.5,30.1,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.015160803387723892,0.0316334922232618
4172062,45,8.651930758532218,38.93368841339498,1.98,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.93368841339498,0,0.3200487048068218,0.664564416604853
0708021,130,64.21698339159916,834.8207840907892,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,834.8207840907892,0,0.12136016919512267,0.25337118688123567
5426015,40,2.50125830917265,10.0050332366906,1.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0050332366906,0,0.0003505720137122247,0.0007319652854258193
2965A004A,40,2.6,10.6,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.010346906416581843,0.021575223265833488
6170008B,40,2.4181657069595075,9.67266282783803,0.83,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.67266282783803,0,0.00026462759657985976,0.0005525233222695964
0511052,85,1.9,16.4,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.03194261090962599,0.06651792382539291
2314036,40,2.5,9.8,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0045279626537314864,0.009448273315701352
5662002,40,1.8078463667702986,7.231385467081195,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.323933116036816e-05,0.00011116080711107578
0762026,130,105.80622946768463,1375.4809830799002,203.866,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1375.4809830799002,0,11.860312337369582,24.620639794353544
2328009F,40,2.5,10.0,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0046152472135075695,0.009630412377618393
4080015,58,21.728545917725864,126.02556632281001,39.875,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.02556632281,0,1.0737895864975855,2.229216964776798
7138007,40,3.125007943631916,12.500031774527663,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.500031774527663,0,0.04758086355409367,0.09909332476280446
2650045,40,8.6,34.6,17.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06867513492779222,0.14300320329256264
6554005,40,4.6,18.6,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03736838575474426,0.07781014104426211
1903012,40,3.0,12.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005564317350900291,0.011610756606847395
3005C005,40,3.6,14.5,3.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.014149546702850922,0.029504446919113015
6927011,40,6.2,24.8,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.024696778804669032,0.05149598821184481
5557010,40,2.011500440084681,8.046001760338724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00013530293452943904,0.0002825014714338157
3737042,550,49.69277773047314,2733.1027751760225,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,173.81080528896442,331.89523759717457
2304001E,40,3.0,12.0,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005563038438342587,0.011608089658725217
7537036,40,2.9,11.6,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02303758846874195,0.04797141918420029
3562038,50,2.2,11.2,1.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2,0.0,0.02165666262348787,0.04515965951140262
2155005,40,3.0,12.1,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0055992031080419275,0.011683565943741002
7148071,40,0.8156912887959106,3.2627651551836423,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2.0269412276714082e-05,4.2321488916027635e-05
1767040A,85,1.4,12.2,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.016383672386285696,0.0341458908495396
3763080,350,1.5291439083805305,53.52003679331857,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.5470467373937581,1.126323414770808
4940004A,40,2.500223022927362,10.000892091709447,1.044,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000892091709447,0,0.0003507118811659911,0.0007322573030551509
0279030,80,5.170482504909047,41.363860039272375,0.598,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.363860039272375,0,0.4832813437130015,1.0011663802266346
1715014,40,3.0,12.1,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005596629539114494,0.011678199201848732
4969007,40,2.4999882456995395,9.999952982798158,0.6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999952982798158,0,0.00035103676728698215,0.0007329356206903827
1265A001,40,112.6,450.5,124.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,450.5,0.0,3.020094524555721,6.277480925838503
3547054,65,52.07525426350622,338.4891527127904,225.851,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.4891527127904,0,5.224671941892339,10.796033968972008
0792T001A,65,3.7812362545331406,24.578035654465413,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.578035654465413,0,0.3134988905818657,0.6489749539844955
6274026,40,2.5108304605723037,10.043321842289215,1.143,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.043321842289217,0,0.00027471552638737057,0.0005735861936458014
0808046,40,2.395154758247545,9.58061903299018,0.74,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.58061903299018,0,0.04122629200299545,0.08583041541038847
1783006,40,3.0,11.9,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0055077000614429696,0.011492629916300928
1338015,40,3.0,12.1,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0046405470798520955,0.009684235508071007
1327005,40,5.3,21.3,5.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.008215980926040922,0.017145662522525845
3970008,68,14.972486875233402,101.81291075158714,45.875,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101.81291075158714,0,0.8380114890039412,1.7400747134347174
6665018,40,2.8,11.1,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.022122792975371817,0.04606608701733573
1561038A,40,2.2,8.9,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.003388412578334918,0.007071215971620744
2059018,40,2.1,8.3,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.003822738441826826,0.007976733170760817
2081001A,65,3.0,19.5,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.009433312490273616,0.019683437930113453
3566013A,50,0.7,3.5,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.007008646493508722,0.014593851677289226
3730236,55,7.429480465602737,40.86214256081505,1.704,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.86214256081505,0,0.3399461048672783,0.7058332230448794
3113016,40,5.2,20.8,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.020586380535008716,0.04292563256347249
3765023,550,56.02350578973398,3081.2928184353686,753.256,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,18.16772565697705,37.62884215930777
2630003,40,2.0,8.1,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.01007599611086404,0.021002640651182115
0515056,40,1.3,5.2,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.00931199013753135,0.019395632391894336
1559043,40,2.5,10.0,1.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.003826815277543247,0.00798608913597573
6054027,40,2.3750309639124607,9.500123855649843,1.475,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.500123855649845,0,0.0002594581445265501,0.0005417298966893339
1548035,40,4.5,18.1,9.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.006878379403097649,0.014354377340961493
0794036,40,1.1,4.5,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.014160802321252448,0.029440415510105004
1506008,40,3.0,12.0,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004609515285412792,0.009619468064251416
2417001C,40,2.7,10.8,1.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.013503516698002604,0.028146799156189048
6546021,40,3.1,12.5,0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02499096195365683,0.052038005400117146
1157004,50,2.2,10.9,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.03507067429383298,0.07290514983992429
1029039,50,4.8,23.8,24.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.8,0.0,0.28110711000847505,0.5822917687664362
3640102,40,8.217593283088771,32.870373132355084,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.870373132355084,0,0.005238953577985327,0.010937586874198314
5336003,40,3.1731876291186283,12.692750516474513,1.386,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.692750516474511,0,0.0004464694491142791,0.0009321910911509151
6478011,40,3.1178706849895015,12.471482739958006,1.163,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.471482739958006,0,0.00034229978656320336,0.0007146972066064575
4273034,40,2.4851555189214647,9.940622075685859,1.23,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.94062207568586,0,0.0019210177844459192,0.004010499532609817
1511009,40,3.0,12.0,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004611635142802644,0.00962388961459577
0696025,500,25.1,1253.0,95.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,9.987297612279896,20.626772346404874
1374032,40,3.2,12.8,2.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0049145070401443326,0.010255949321893188
0624003B,105,6.9,72.4,19.7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.4,0.0,0.551554995141583,1.1457401216502112
0494025,40,1.5,5.8,2.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.010397856563424712,0.021657288997547992
0252026,65,9.462300261923296,61.50495170250142,1.16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.50495170250142,0,0.17484345045394029,0.3643703253347297
1706063,40,3.0,12.0,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.005555371129983586,0.011592100813898467
0763009,300,13.1,392.4,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.476524556207067,19.138374483318245
2391020,40,2.5,10.0,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.004621617010426286,0.009643695538524512
3729047,45,1.8749852462194991,8.437433607987746,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.03995743298189113,0.08289126824334798
0048011,40,6.2,24.9,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.08713855716409928,0.18107430076441614
6516046,45,4.854144952953996,21.843652288292983,0.821,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.843652288292983,0,0.17960517990682054,0.37294028313456457
5947002,40,2.4933830809715545,9.973532323886218,1.422,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.973532323886218,0,0.0002726044575744263,0.0005691784420543177
0091060,40,4.0275072841244555,16.110029136497822,0.604,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.110029136497822,0,0.04241121513084251,0.08839663443191438
1566034,40,3.0,12.0,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.004603161555354632,0.009606215585791259
