route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
48,2,11921017,22nd St + Iowa St,1,4891,4856,1,1
48,2,11921018,22nd St + Iowa St,1,4892,4856,1,1
48,2,11921019,22nd St + Iowa St,1,4891,4856,1,1
48,2,11921020,22nd St + Iowa St,1,4892,4856,1,1
48,2,11921021,22nd St + Iowa St,1,4891,4856,1,1
48,2,11921022,22nd St + Iowa St,1,4892,4856,1,1
48,2,11921023,22nd St + Iowa St,1,4891,4856,1,1
48,2,11921024,22nd St + Iowa St,1,4892,4850,1,1
48,2,11921025,22nd St + Iowa St,1,4891,4850,1,1
48,2,11921026,22nd St + Iowa St,1,4806,4850,1,1
48,2,11921027,22nd St + Iowa St,1,9108,4850,1,1
48,3,11921028,Great Highway,0,4802,4800,1,1
48,3,11921029,Great Highway,0,4804,4800,1,1
48,3,11921030,Great Highway,0,4805,4800,1,1
48,3,11921031,Great Highway,0,4801,4800,1,1
48,3,11921032,Great Highway,0,4807,4800,1,1
48,3,11921033,Great Highway,0,4803,4800,1,1
48,3,11921034,Great Highway,0,4802,4800,1,1
48,3,11921035,Great Highway,0,4804,4800,1,1
48,3,11921036,Great Highway,0,4806,4800,1,1
48,3,11921037,Great Highway,0,4805,4800,1,1
48,3,11921038,Great Highway,0,4801,4800,1,1
48,3,11921039,Great Highway,0,4807,4800,1,1
48,3,11921040,Great Highway,0,4803,4800,1,1
48,3,11921041,Great Highway,0,4802,4800,1,1
48,3,11921042,Great Highway,0,4804,4800,1,1
48,3,11921043,Great Highway,0,4806,4800,1,1
48,3,11921044,Great Highway,0,4805,4800,1,1
48,3,11921045,Great Highway,0,4801,4800,1,1
48,3,11921046,Great Highway,0,4807,4800,1,1
48,3,11921047,Great Highway,0,4803,4800,1,1
48,3,11921048,Great Highway,0,4802,4800,1,1
48,3,11921049,Great Highway,0,4804,4800,1,1
48,3,11921050,Great Highway,0,4806,4800,1,1
48,3,11921051,Great Highway,0,4805,4800,1,1
48,3,11921052,Great Highway,0,4801,4800,1,1
48,3,11921053,Great Highway,0,4807,4800,1,1
48,3,11921054,Great Highway,0,4803,4800,1,1
48,3,11921055,Great Highway,0,4802,4800,1,1
48,3,11921056,Great Highway,0,4804,4800,1,1
48,3,11921057,Great Highway,0,4806,4800,1,1
48,3,11921058,Great Highway,0,4805,4800,1,1
48,3,11921059,Great Highway,0,4801,4800,1,1
58,M11,11923968_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923968_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923969_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923969_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923970_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923970_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923971_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923971_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923972_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923972_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923973_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923973_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923974_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923974_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923975_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923975_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923976_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923976_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923977_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923977_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923978_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923978_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923979_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923979_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923980_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923980_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923981_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923981_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923982_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923982_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923983_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923983_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923984_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923984_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923985_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923985_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923986_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923986_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923987_M11,Stonestown,1,5802_M11,5850,1,1
58,M21,11923987_M21,Stonestown,1,5802_M21,5850,1,1
58,M11,11923988_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923988_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923989_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923989_M21,Stonestown,1,5801_M21,5850,1,1
58,M11,11923990_M11,Stonestown,1,5803_M11,5850,1,1
58,M21,11923990_M21,Stonestown,1,5803_M21,5850,1,1
58,M11,11923991_M11,Stonestown,1,5801_M11,5850,1,1
58,M21,11923991_M21,Stonestown,1,5801_M21,5850,1,1
58,2,11923992,Daly City BART,0,5802,5800,1,1
58,2,11923993,Daly City BART,0,5803,5800,1,1
58,2,11923994,Daly City BART,0,5801,5800,1,1
58,2,11923995,Daly City BART,0,5802,5800,1,1
58,2,11923996,Daly City BART,0,5803,5800,1,1
58,2,11923997,Daly City BART,0,5801,5800,1,1
58,2,11923998,Daly City BART,0,5802,5800,1,1
58,2,11923999,Daly City BART,0,5803,5800,1,1
58,2,11924000,Daly City BART,0,5801,5800,1,1
58,2,11924001,Daly City BART,0,5802,5800,1,1
58,2,11924002,Daly City BART,0,5803,5800,1,1
58,2,11924003,Daly City BART,0,5801,5800,1,1
58,2,11924004,Daly City BART,0,5802,5800,1,1
58,2,11924005,Daly City BART,0,5803,5800,1,1
58,2,11924006,Daly City BART,0,5801,5800,1,1
58,2,11924007,Daly City BART,0,5802,5800,1,1
58,2,11924008,Daly City BART,0,5803,5800,1,1
58,2,11924009,Daly City BART,0,5801,5800,1,1
58,2,11924010,Daly City BART,0,5802,5800,1,1
58,2,11924011,Daly City BART,0,5803,5800,1,1
58,2,11924012,Daly City BART,0,5801,5800,1,1
58,2,11924013,Daly City BART,0,5802,5800,1,1
58,2,11924014,Daly City BART,0,5803,5800,1,1
58,2,11924015,Daly City BART,0,5801,5800,1,1
58,2,11924016,Daly City BART,0,5802,5800,1,1
58,2,11924017,Daly City BART,0,5803,5800,1,1
58,2,11924018,Daly City BART,0,5801,5800,1,1
58,2,11924019,Daly City BART,0,5802,5800,1,1
58,2,11924020,Daly City BART,0,5803,5800,1,1
58,2,11924021,Daly City BART,0,5801,5800,1,1
58,2,11924022,Daly City BART,0,5802,5800,1,1
58,2,11924023,Daly City BART,0,5803,5800,1,1
58,2,11924024,Daly City BART,0,5801,5800,1,1
58,2,11924025,Stonestown,1,5803,5850,1,1
58,2,11924026,Stonestown,1,5802,5850,1,1
58,2,11924027,Stonestown,1,5801,5850,1,1
58,2,11924028,Stonestown,1,5802,5850,1,1
58,2,11924029,Stonestown,1,5803,5850,1,1
58,2,11924030,Stonestown,1,5801,5850,1,1
58,2,11924031,Stonestown,1,5802,5850,1,1
58,2,11924032,Stonestown,1,5803,5850,1,1
58,2,11924033,Stonestown,1,5801,5850,1,1
58,2,11924034,Stonestown,1,5802,5850,1,1
58,2,11924035,Stonestown,1,5803,5850,1,1
58,2,11924036,Stonestown,1,5801,5850,1,1
58,2,11924037,Stonestown,1,5802,5850,1,1
58,2,11924038,Stonestown,1,5803,5850,1,1
58,2,11924039,Stonestown,1,5801,5850,1,1
58,2,11924040,Stonestown,1,5802,5850,1,1
58,2,11924041,Stonestown,1,5803,5850,1,1
58,2,11924042,Stonestown,1,5801,5850,1,1
58,2,11924043,Stonestown,1,5802,5850,1,1
58,2,11924044,Stonestown,1,5803,5850,1,1
58,2,11924045,Stonestown,1,5801,5850,1,1
58,2,11924046,Stonestown,1,5802,5850,1,1
58,2,11924047,Stonestown,1,5803,5850,1,1
58,2,11924048,Stonestown,1,5801,5850,1,1
58,2,11924049,Stonestown,1,5802,5850,1,1
58,2,11924050,Stonestown,1,5803,5850,1,1
58,2,11924051,Stonestown,1,5801,5850,1,1
58,2,11924052,Stonestown,1,5802,5850,1,1
58,2,11924053,Stonestown,1,5803,5850,1,1
58,2,11924054,Stonestown,1,5801,5850,1,1
58,2,11924055,Stonestown,1,5802,5850,1,1
58,2,11924056,Stonestown,1,5803,5850,1,1
58,2,11924057,Stonestown,1,5801,5850,1,1
58,3,11924058,Daly City BART,0,5802,5800,1,1
58,3,11924059,Daly City BART,0,5803,5800,1,1
58,3,11924060,Daly City BART,0,5801,5800,1,1
58,3,11924061,Daly City BART,0,5802,5800,1,1
58,3,11924062,Daly City BART,0,5803,5800,1,1
58,3,11924063,Daly City BART,0,5801,5800,1,1
58,3,11924064,Daly City BART,0,5802,5800,1,1
58,3,11924065,Daly City BART,0,5803,5800,1,1
58,3,11924066,Daly City BART,0,5801,5800,1,1
58,3,11924067,Daly City BART,0,5802,5800,1,1
58,3,11924068,Daly City BART,0,5803,5800,1,1
58,3,11924069,Daly City BART,0,5801,5800,1,1
58,3,11924070,Daly City BART,0,5802,5800,1,1
58,3,11924071,Daly City BART,0,5803,5800,1,1
58,3,11924072,Daly City BART,0,5801,5800,1,1
58,3,11924073,Daly City BART,0,5802,5800,1,1
58,3,11924074,Daly City BART,0,5803,5800,1,1
58,3,11924075,Daly City BART,0,5801,5800,1,1
58,3,11924076,Daly City BART,0,5802,5800,1,1
58,3,11924077,Daly City BART,0,5803,5800,1,1
58,3,11924078,Daly City BART,0,5801,5800,1,1
58,3,11924079,Daly City BART,0,5802,5800,1,1
58,3,11924080,Daly City BART,0,5803,5800,1,1
58,3,11924081,Daly City BART,0,5801,5800,1,1
58,3,11924082,Daly City BART,0,5802,5800,1,1
58,3,11924083,Daly City BART,0,5803,5800,1,1
58,3,11924084,Daly City BART,0,5801,5800,1,1
58,3,11924085,Daly City BART,0,5802,5800,1,1
58,3,11924086,Daly City BART,0,5803,5800,1,1
58,3,11924087,Daly City BART,0,5801,5800,1,1
58,3,11924088,Daly City BART,0,5802,5800,1,1
58,3,11924089,Daly City BART,0,5803,5800,1,1
58,3,11924090,Daly City BART,0,5801,5800,1,1
58,3,11924091,Stonestown,1,5803,5850,1,1
58,3,11924092,Stonestown,1,5802,5850,1,1
58,3,11924093,Stonestown,1,5801,5850,1,1
58,3,11924094,Stonestown,1,5802,5850,1,1
58,3,11924095,Stonestown,1,5803,5850,1,1
58,3,11924096,Stonestown,1,5801,5850,1,1
58,3,11924097,Stonestown,1,5802,5850,1,1
58,3,11924098,Stonestown,1,5803,5850,1,1
58,3,11924099,Stonestown,1,5801,5850,1,1
58,3,11924100,Stonestown,1,5802,5850,1,1
58,3,11924101,Stonestown,1,5803,5850,1,1
58,3,11924102,Stonestown,1,5801,5850,1,1
58,3,11924103,Stonestown,1,5802,5850,1,1
58,3,11924104,Stonestown,1,5803,5850,1,1
58,3,11924105,Stonestown,1,5801,5850,1,1
58,3,11924106,Stonestown,1,5802,5850,1,1
58,3,11924107,Stonestown,1,5803,5850,1,1
58,3,11924108,Stonestown,1,5801,5850,1,1
58,3,11924109,Stonestown,1,5802,5850,1,1
58,3,11924110,Stonestown,1,5803,5850,1,1
58,3,11924111,Stonestown,1,5801,5850,1,1
58,3,11924112,Stonestown,1,5802,5850,1,1
58,3,11924113,Stonestown,1,5803,5850,1,1
58,3,11924114,Stonestown,1,5801,5850,1,1
58,3,11924115,Stonestown,1,5802,5850,1,1
58,3,11924116,Stonestown,1,5803,5850,1,1
58,3,11924117,Stonestown,1,5801,5850,1,1
58,3,11924118,Stonestown,1,5802,5850,1,1
58,3,11924119,Stonestown,1,5803,5850,1,1
58,3,11924120,Stonestown,1,5801,5850,1,1
58,3,11924121,Stonestown,1,5802,5850,1,1
58,3,11924122,Stonestown,1,5803,5850,1,1
58,3,11924123,Stonestown,1,5801,5850,1,1
66,M11,11924124_M11,Vicente + 30th Avenue,0,6651_M11,6600,1,1
66,M11,11924125_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924125_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924126_M11,Vicente + 30th Avenue,0,6651_M11,6600,1,1
66,M11,11924127_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924127_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924128_M11,Vicente + 30th Avenue,0,6651_M11,6600,1,1
66,M11,11924129_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924129_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924130_M11,Vicente + 30th Avenue,0,6651_M11,6600,1,1
66,M11,11924131_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924131_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924132_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924132_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924133_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924133_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924134_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924134_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924135_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924135_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924136_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924136_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924137_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924137_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924138_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924138_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924139_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924139_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924140_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924140_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924141_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924141_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924142_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924142_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924143_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924143_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924144_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924144_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924145_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924145_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924146_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924146_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924147_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924147_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924148_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924148_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924149_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924149_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924150_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924150_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924151_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924151_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924152_M11,Vicente + 30th Avenue,0,6601_M11,6600,1,1
66,M21,11924152_M21,Vicente + 30th Avenue,0,6601_M21,6600,1,1
66,M11,11924153_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924153_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
66,M11,11924154_M11,Vicente + 30th Avenue,0,6602_M11,6600,1,1
66,M21,11924154_M21,Vicente + 30th Avenue,0,6602_M21,6600,1,1
L,M21,11928203_M21,Embarcadero Station,1,9508_M21,9551,1,0
L,M11,11928204_M11,Embarcadero Station,1,9505_M11,9551,1,0
L,M21,11928204_M21,Embarcadero Station,1,9505_M21,9551,1,0
L,M11,11928205_M11,Embarcadero Station,1,9507_M11,9551,1,0
L,M21,11928205_M21,Embarcadero Station,1,9507_M21,9551,1,0
L,M11,11928206_M11,Embarcadero Station,1,9509_M11,9551,1,0
L,M21,11928206_M21,Embarcadero Station,1,9509_M21,9551,1,0
L,M11,11928207_M11,Embarcadero Station,1,9501_M11,9551,1,0
L,M21,11928207_M21,Embarcadero Station,1,9501_M21,9551,1,0
L,M11,11928208_M11,Embarcadero Station,1,9504_M11,9551,1,0
L,M21,11928208_M21,Embarcadero Station,1,9504_M21,9551,1,0
L,M11,11928209_M11,Embarcadero Station,1,9510_M11,9551,1,0
L,M21,11928209_M21,Embarcadero Station,1,9510_M21,9551,1,0
L,M11,11928210_M11,Embarcadero Station,1,9502_M11,9551,1,0
L,M21,11928210_M21,Embarcadero Station,1,9502_M21,9551,1,0
L,M11,11928211_M11,Embarcadero Station,1,9503_M11,9551,1,0
L,M21,11928211_M21,Embarcadero Station,1,9503_M21,9551,1,0
L,M11,11928212_M11,Embarcadero Station,1,9506_M11,9551,1,0
L,M21,11928212_M21,Embarcadero Station,1,9506_M21,9551,1,0
L,M11,11928213_M11,Embarcadero Station,1,9508_M11,9551,1,0
L,M21,11928213_M21,Embarcadero Station,1,9508_M21,9551,1,0
L,M11,11928214_M11,Third St & 23rd St,1,9505_M11,9553,1,0
L,M21,11928214_M21,Third St & 23rd St,1,9505_M21,9553,1,0
L,M11,11928215_M11,Embarcadero Station,1,9507_M11,9551,1,0
L,M21,11928215_M21,Embarcadero Station,1,9507_M21,9551,1,0
L,M11,11928216_M11,Embarcadero Station,1,9509_M11,9551,1,0
L,M21,11928216_M21,Embarcadero Station,1,9509_M21,9551,1,0
L,M11,11928217_M11,Embarcadero Station,1,9501_M11,9551,1,0
L,M21,11928217_M21,Embarcadero Station,1,9501_M21,9551,1,0
L,M11,11928218_M11,Embarcadero Station,1,9504_M11,9551,1,0
L,M21,11928218_M21,Embarcadero Station,1,9504_M21,9551,1,0
L,M11,11928219_M11,Embarcadero Station,1,9510_M11,9551,1,0
L,M21,11928219_M21,Embarcadero Station,1,9510_M21,9551,1,0
L,M11,11928220_M11,Embarcadero Station,1,9502_M11,9551,1,0
L,M21,11928220_M21,Embarcadero Station,1,9502_M21,9551,1,0
L,M11,11928221_M11,Third St & 23rd St,1,9503_M11,9553,1,0
L,M21,11928221_M21,Third St & 23rd St,1,9503_M21,9553,1,0
L,M11,11928222_M11,Embarcadero Station,1,9506_M11,9551,1,0
L,M21,11928222_M21,Embarcadero Station,1,9506_M21,9551,1,0
L,M11,11928223_M11,Embarcadero Station,1,9508_M11,9551,1,0
L,M21,11928223_M21,Embarcadero Station,1,9508_M21,9551,1,0
L,M11,11928224_M11,Embarcadero Station,1,9507_M11,9551,1,0
L,M21,11928224_M21,Embarcadero Station,1,9507_M21,9551,1,0
L,M11,11928225_M11,Embarcadero Station,1,9509_M11,9551,1,0
L,M21,11928225_M21,Embarcadero Station,1,9509_M21,9551,1,0
L,M11,11928226_M11,Embarcadero Station,1,9504_M11,9551,1,0
L,M21,11928226_M21,Embarcadero Station,1,9504_M21,9551,1,0
L,M11,11928227_M11,Embarcadero Station,1,9510_M11,9551,1,0
L,M21,11928227_M21,Embarcadero Station,1,9510_M21,9551,1,0
L,M11,11928228_M11,Embarcadero Station,1,9506_M11,9551,1,0
L,M21,11928228_M21,Embarcadero Station,1,9506_M21,9551,1,0
L,M11,11928229_M11,Embarcadero Station,1,9507_M11,9551,1,0
L,M21,11928229_M21,Embarcadero Station,1,9507_M21,9551,1,0
L,M11,11928230_M11,Embarcadero Station,1,9509_M11,9551,1,0
L,M21,11928230_M21,Embarcadero Station,1,9509_M21,9551,1,0
L,M11,11928231_M11,Embarcadero Station,1,9504_M11,9551,1,0
L,M21,11928231_M21,Embarcadero Station,1,9504_M21,9551,1,0
L,M11,11928232_M11,Embarcadero Station,1,9510_M11,9551,1,0
L,M21,11928232_M21,Embarcadero Station,1,9510_M21,9551,1,0
L,M11,11928233_M11,Third St & 23rd St,1,9507_M11,9553,1,0
L,M21,11928233_M21,Third St & 23rd St,1,9507_M21,9553,1,0
L,M11,11928234_M11,Third St & 23rd St,1,9509_M11,9553,1,0
L,M21,11928234_M21,Third St & 23rd St,1,9509_M21,9553,1,0
L,M11,11928235_M11,West Portal Station,1,9504_M11,9550,1,0
L,M21,11928235_M21,West Portal Station,1,9504_M21,9550,1,0
L,M11,11928236_M11,Embarcadero Station,1,9506_M11,9551,1,0
L,M21,11928236_M21,Embarcadero Station,1,9506_M21,9551,1,0
L,M11,11928237_M11,Third St & 23rd St,1,9502_M11,9553,1,0
L,M21,11928237_M21,Third St & 23rd St,1,9502_M21,9553,1,0
L,M11,11928238_M11,West Portal Station,1,9510_M11,9550,1,0
L,M21,11928238_M21,West Portal Station,1,9510_M21,9550,1,0
L,M11,11928239_M11,West Portal Station,1,9506_M11,9550,1,0
L,M21,11928239_M21,West Portal Station,1,9506_M21,9550,1,0
L,M11,11928240_M11,West Portal Station,1,9501_M11,9550,1,0
L,M21,11928240_M21,West Portal Station,1,9501_M21,9550,1,0
L,M11,11928241_M11,Third St & 23rd St,1,9508_M11,9553,1,0
L,M21,11928241_M21,Third St & 23rd St,1,9508_M21,9553,1,0
L,2,11928242,S.F. Zoo,0,9501,9500,1,0
L,2,11928243,S.F. Zoo,0,9502,9500,1,0
L,2,11928244,S.F. Zoo,0,9503,9500,1,0
L,2,11928245,S.F. Zoo,0,9601,9500,1,0
L,2,11928246,S.F. Zoo,0,9602,9500,1,0
L,2,11928247,S.F. Zoo,0,9609,9500,1,0
L,2,11928248,S.F. Zoo,0,9604,9500,1,0
L,2,11928249,S.F. Zoo,0,9501,9500,1,0
L,2,11928250,S.F. Zoo,0,9502,9500,1,0
L,2,11928251,S.F. Zoo,0,9503,9500,1,0
L,2,11928252,S.F. Zoo,0,9507,9504,1,0
L,2,11928253,S.F. Zoo,0,9508,9504,1,0
L,2,11928254,S.F. Zoo,0,9504,9501,1,0
L,2,11928255,S.F. Zoo,0,9501,9501,1,0
L,2,11928256,S.F. Zoo,0,9502,9501,1,0
L,2,11928257,S.F. Zoo,0,9505,9501,1,0
L,2,11928258,S.F. Zoo,0,9503,9501,1,0
L,2,11928259,S.F. Zoo,0,9506,9501,1,0
L,2,11928260,S.F. Zoo,0,9507,9501,1,0
L,2,11928261,S.F. Zoo,0,9508,9501,1,0
L,2,11928262,S.F. Zoo,0,9504,9501,1,0
L,2,11928263,S.F. Zoo,0,9501,9501,1,0
L,2,11928264,S.F. Zoo,0,9502,9501,1,0
L,2,11928265,S.F. Zoo,0,9505,9501,1,0
L,2,11928266,S.F. Zoo,0,9503,9501,1,0
L,2,11928267,S.F. Zoo,0,9506,9501,1,0
L,2,11928268,S.F. Zoo,0,9507,9501,1,0
L,2,11928269,S.F. Zoo,0,9508,9501,1,0
L,2,11928270,S.F. Zoo,0,9504,9501,1,0
L,2,11928271,S.F. Zoo,0,9501,9501,1,0
L,2,11928272,S.F. Zoo,0,9502,9501,1,0
L,2,11928273,S.F. Zoo,0,9505,9501,1,0
L,2,11928274,S.F. Zoo,0,9503,9501,1,0
L,2,11928275,S.F. Zoo,0,9506,9501,1,0
L,2,11928276,S.F. Zoo,0,9507,9501,1,0
L,2,11928277,S.F. Zoo,0,9508,9501,1,0
L,2,11928278,S.F. Zoo,0,9504,9501,1,0
L,2,11928279,S.F. Zoo,0,9501,9501,1,0
L,2,11928280,S.F. Zoo,0,9502,9501,1,0
L,2,11928281,S.F. Zoo,0,9505,9501,1,0
L,2,11928282,S.F. Zoo,0,9503,9501,1,0
L,2,11928283,S.F. Zoo,0,9506,9501,1,0
L,2,11928284,S.F. Zoo,0,9507,9501,1,0
L,2,11928285,S.F. Zoo,0,9508,9501,1,0
L,2,11928286,S.F. Zoo,0,9504,9501,1,0
L,2,11928287,S.F. Zoo,0,9501,9501,1,0
L,2,11928288,S.F. Zoo,0,9502,9501,1,0
L,2,11928289,S.F. Zoo,0,9505,9501,1,0
L,2,11928290,S.F. Zoo,0,9503,9501,1,0
L,2,11928291,S.F. Zoo,0,9506,9501,1,0
L,2,11928292,S.F. Zoo,0,9507,9501,1,0
L,2,11928293,S.F. Zoo,0,9508,9501,1,0
L,2,11928294,S.F. Zoo,0,9504,9501,1,0
L,2,11928295,S.F. Zoo,0,9501,9501,1,0
L,2,11928296,S.F. Zoo,0,9502,9501,1,0
L,2,11928297,S.F. Zoo,0,9505,9501,1,0
L,2,11928298,S.F. Zoo,0,9503,9501,1,0
L,2,11928299,S.F. Zoo,0,9506,9501,1,0
L,2,11928300,S.F. Zoo,0,9507,9501,1,0
L,2,11928301,S.F. Zoo,0,9508,9501,1,0
L,2,11928302,S.F. Zoo,0,9504,9501,1,0
L,2,11928303,S.F. Zoo,0,9501,9501,1,0
L,2,11928304,S.F. Zoo,0,9502,9501,1,0
L,2,11928305,S.F. Zoo,0,9505,9501,1,0
L,2,11928306,S.F. Zoo,0,9503,9501,1,0
L,2,11928307,S.F. Zoo,0,9507,9501,1,0
L,2,11928308,S.F. Zoo,0,9508,9501,1,0
L,2,11928309,S.F. Zoo,0,9501,9501,1,0
L,2,11928310,S.F. Zoo,0,9502,9501,1,0
L,2,11928311,S.F. Zoo,0,9505,9501,1,0
L,2,11928312,S.F. Zoo,0,9506,9501,1,0
L,2,11928313,S.F. Zoo,0,9508,9501,1,0
L,2,11928314,S.F. Zoo,0,9501,9501,1,0
L,2,11928315,S.F. Zoo,0,9502,9501,1,0
L,2,11928316,S.F. Zoo,0,9505,9501,1,0
L,2,11928317,S.F. Zoo,0,9506,9501,1,0
L,2,11928318,S.F. Zoo,0,9508,9501,1,0
L,2,11928319,S.F. Zoo,0,9501,9501,1,0
L,2,11928320,S.F. Zoo,0,9502,9501,1,0
L,2,11928321,S.F. Zoo,0,9505,9501,1,0
L,2,11928322,S.F. Zoo,0,9506,9501,1,0
L,2,11928323,S.F. Zoo,0,9505,9500,1,0
L,2,11928324,S.F. Zoo,0,9504,9500,1,0
L,2,11928326,S.F. Zoo,0,9506,9500,1,0
L,2,11928327,West Portal Station,1,9501,9550,1,0
L,2,11928328,West Portal Station,1,9502,9550,1,0
L,2,11928329,West Portal Station,1,9503,9550,1,0
L,2,11928330,West Portal Station,1,9601,9550,1,0
L,2,11928331,West Portal Station,1,9602,9550,1,0
L,2,11928332,West Portal Station,1,9609,9550,1,0
